Id,Attrition
99,0.0004956174445616774
100,0.006554053815231726
101,0.04394154837019406
102,0.0021627823956908558
103,0.0094752704224051
104,0.009515065069125484
105,0.025912686590396056
106,0.051658606668441735
107,0.011648681253555334
108,0.023716981972365006
109,0.0031954240598230594
110,0.0007225005005237271
111,0.024622812530900807
112,0.007424167042917494
113,0.019624490671032238
114,0.005411704657405849
115,0.016516886326293816
116,0.0022855561239618926
117,0.002971422782540652
118,0.004000971175944427
119,0.020773880770080938
120,0.010606645745419007
121,0.08170183175294711
122,0.0155336028725321
123,0.017062823545635684
124,0.08193769607450173
125,0.14166329318687929
126,0.0010592043716302828
127,0.012882726415788547
128,0.41784536508277365
129,0.14009450742099927
130,0.012199047180288178
131,0.06717657410892681
132,0.0010787450179669436
133,0.00927417580947358
134,0.04800253214667114
135,0.0012694569914183567
136,0.011701380364171789
137,0.6086170408356979
138,0.019420451927502934
139,0.27350400564564564
140,0.00114721719360689
141,0.010902690003535763
142,0.02486248543503771
143,0.006976432804783954
144,0.002443676617850211
145,0.014674124925142728
146,0.12259919892533369
147,0.030760415456568043
148,0.05459087943149571
149,0.016445247499794105
150,0.1674640649291044
151,0.10792669161823897
152,0.0694060238330355
153,0.0057573108226248206
154,0.441044522772842
155,0.0010595811679005686
156,0.008518144585105488
157,0.004409071151245522
158,0.024871916449788607
159,0.008303978922940571
160,0.006859816474735083
161,0.15420883873037647
162,0.1058308588683126
163,0.038759494836538504
164,0.002426578775872
165,0.03596203272965168
166,0.07240196025505267
167,0.026395895317562052
168,0.05944684054474125
169,0.0011814218811390853
170,0.0038689371307871192
171,0.005445246571258588
172,0.0018884708855429204
173,0.011332803854055842
174,0.1748655429087839
175,0.004234511989400028
176,0.04313023480143581
177,0.04725236544127545
178,0.0611644248822981
179,0.009509982872318896
180,0.10871847958608563
181,0.02579036234830353
182,0.1891514237131657
183,0.32253962907302447
184,0.005024007250505259
185,0.40667342606976453
186,0.0036321607972451702
187,0.002275896609284749
188,0.005340537844498899
189,0.002611620702492289
190,0.00644709185465285
191,0.05697167466016882
192,0.010118369676402833
193,0.002049264384661615
194,0.041556804654164614
195,0.2678730948240734
196,0.14966467813123582
197,0.027226980983293212
198,0.038313328161118466
199,0.005950816282802573
200,0.04047118966511458
201,0.02905964647510595
202,0.09229600882434187
203,0.4001789962718331
204,0.011270285374669533
205,0.05715641340487993
206,0.005402598722546116
207,0.290629025351621
208,0.013015458897662239
209,0.02662530306222002
210,0.11435858653468968
211,0.27175457284200916
212,0.017220685825453177
213,0.016106482201176525
214,0.052534859007671554
215,0.5068976348864472
216,0.16905462440825272
217,0.47326459618814837
218,0.0076071633985131445
219,0.04394991599762676
220,0.020240726320224417
221,0.0686962931578606
222,0.01859052438877334
223,0.04847774559006362
224,0.04662200859863661
225,0.056446087793365636
226,0.004460581611914312
227,0.1048963151601553
228,0.027298612861487433
229,0.024546047528394767
230,0.023345598551062628
231,0.30850024974682955
232,0.024212903335499216
233,0.05017525674145655
234,0.03212052257004549
235,0.0016095876569134694
236,0.00986688168154029
237,0.028535959627980684
238,0.00750452564054897
239,0.6203440998282169
240,0.04339491216511598
241,0.01151298343880692
242,0.002603577277094588
243,0.3023874496037115
244,0.12155571383417228
245,0.004620308329012742
246,0.0005230430754827271
247,0.3136846765945744
248,0.04426239404910055
249,0.0006027215137575196
250,0.004012039274039153
251,0.005778175162655587
252,0.0026230470432387827
253,0.009118536360641815
254,0.014190169799768533
255,0.014521611384706689
256,0.2657652504992746
257,0.006818598595593948
258,0.03311127672555972
259,0.035393491774906784
260,0.16694817438042245
261,0.016769559607229312
262,0.06054998541319502
263,0.17698282121957123
264,0.34877179065091984
265,0.16278066319749973
266,0.034605291254982004
267,0.003225541791832496
268,0.020553856947541423
269,0.3197012083847964
270,0.009993762311396629
271,0.005863064055547402
272,0.2528433859896496
273,0.8584459321379496
274,0.03292356729145595
275,0.24832903137670959
276,0.038026724103341826
277,0.09013665027328764
278,0.05653346190377821
279,0.012286442963040064
280,0.12680475512145492
281,0.08471216702678921
282,0.1222424485068919
283,0.00807892003574882
284,0.004161069316238313
285,0.10233613133670277
286,0.517006295340199
287,0.04532679679536039
288,0.06003541118518405
289,0.04616316963583631
290,0.024078815012792402
291,0.7019981021641517
292,0.09819581019412064
293,0.03673711290977815
294,0.028400380892559224
295,0.006899478823018587
296,0.04784010459007107
297,0.016502079039354984
298,0.014573286389667138
299,0.3703465331833681
300,0.03745271436022798
301,0.017377802987590816
302,0.038970525498437776
303,0.029366168474287482
304,0.4841879613586113
305,0.012020551260859191
306,0.015129949589226019
307,0.09305920959950126
308,0.25744576070548103
309,0.0037085433001963356
310,0.012333458228649712
311,0.04511337549306556
312,0.2015427033399614
313,0.0774911865204587
314,0.12116640708634946
315,0.14893925532673316
316,0.1875894060167107
317,0.18681918419088162
318,0.08899873349165276
319,0.018662993995771857
320,0.029847737584171252
321,0.11859169809414973
322,0.13654429442521024
323,0.004771903897681899
324,0.02723058160524587
325,0.2833855756131887
326,0.09699762477981716
327,0.27429780337723064
328,0.28423638196469236
329,0.2088696337793758
330,0.03645862782252985
331,0.029682083262404638
332,0.12032322186484186
333,0.02905359415644206
334,0.013844381877264307
335,0.06910978729974075
336,0.0005311939526344248
337,0.04274403549196412
338,0.02093302258485126
339,0.11319163609669773
340,0.09225972013995469
341,0.11794261941304471
342,0.22219476081873069
343,0.0008994717424734843
344,0.39958748408797257
345,0.15374082929910776
346,0.03630415390747621
347,0.16372267694500783
348,0.053248251831038665
349,0.014712893676376784
350,0.12893012710939178
351,0.015372657378944202
352,0.03730097752752876
353,0.31487514753804385
354,0.029556229487617373
355,0.005029392125772525
356,0.34840219159565566
357,0.38992099147768355
358,0.010408031143506918
359,0.014376360833603805
360,0.055643705471426705
361,0.09286045667716139
362,0.028038457331325803
363,0.012775637838190265
364,0.028379019888859554
365,0.5040624336200851
366,0.09528643802451632
367,0.026039613807542005
368,0.1898234378777375
369,0.025181249773237633
370,0.11275919527735778
371,0.12192505016396725
372,0.013653906362859815
373,0.006437163271165415
374,0.13651645994351133
375,0.09023537387612672
376,0.018362983252267637
377,0.6273524805366495
378,0.2176923804413305
379,0.08724508097787882
380,0.006905692778991078
381,0.7199172234205282
382,0.07232314575359194
383,0.0216715351401715
384,0.01798551080076332
385,0.18860746191293967
386,0.5488270803301757
387,0.35081745714569107
388,0.5488034635644801
389,0.7842265723900627
390,0.2295199100351023
391,0.0422227391924408
392,0.0022205069462831375
393,0.4779944079871949
394,0.027481658257265233
395,0.008861666569525199
396,0.15002036184935208
397,0.46599776515512054
398,0.0002753673891697173
399,0.009049434833124951
400,0.05880318427673497
401,0.015601523726235177
402,0.0037706708475954667
403,0.06607497519210863
404,0.2215706207422548
405,0.05625919772394455
406,0.007984700424970287
407,0.016924004437506544
408,0.24510818797369438
409,0.06250876605731533
410,0.04430403801753056
411,0.18644311224922697
412,0.014707921423981122
413,0.06626500385494992
414,0.01671435846766584
415,0.14648192108629662
416,0.001417944726816083
417,0.5649335513155375
418,0.2555950025909177
419,0.037322614177354024
420,0.0075568204728818965
421,0.29115106259168183
422,0.33392524487243697
423,0.024580651396133118
424,0.11186241187940497
425,0.13384149695108785
426,0.005385732374608454
427,0.1381581188940569
428,0.08801247160991202
429,0.04046319995086706
430,0.03779987645496468
431,0.03567975676492134
432,0.06756207890828965
433,0.05904193496481107
434,0.003725995952676818
435,0.09568017560044438
436,0.004000522267004349
437,0.15562839385281552
438,0.00244142640901165
439,0.006035640941083841
440,0.04005635894936942
441,0.26211270360507477
442,0.0536464855290625
443,0.04059795383545349
444,0.002736524901996433
445,0.07613270112010237
446,0.007669634146831323
447,0.022129981507015423
448,0.29765657746048024
449,0.08201417473848026
450,0.14963949248418393
451,0.024655490987436746
452,0.050698060130042154
453,0.7033580955155302
454,0.2183228739995156
455,0.12480610604193743
456,0.01996538544673649
457,0.610841155314685
458,0.22619086947521652
459,0.435932691904397
460,0.05292957445747779
461,0.00794853567792774
462,0.028347217290172148
463,0.5982805389808198
464,0.27726666522030174
465,0.41747362912419306
466,0.30603290813572354
467,0.7161361097818865
468,0.0489032189343902
469,0.18915523548429775
470,0.013433118746907122
