Id,Attrition
200,0.030892349726624475
201,0.020410435637070273
202,0.08947219737228879
203,0.48581449064066656
204,0.011451059523854005
205,0.047156685347135276
206,0.007918139702359335
207,0.29951824109685754
208,0.010471288966528347
209,0.024966545761123407
210,0.1754121484890487
211,0.40784155779174497
212,0.017909513358171304
213,0.01693387577248557
214,0.03291786135843829
215,0.5324706862846623
216,0.17033921148311476
217,0.4235082070052756
218,0.011390337015723756
219,0.02042191236311692
220,0.019582346367781483
221,0.049360428258864
222,0.017917470786173846
223,0.06511591018890561
224,0.048257389576946634
225,0.08806527879251708
226,0.00397690466336108
227,0.09798481747026533
228,0.01800436643906278
229,0.025802296417138142
230,0.018635054951786616
231,0.28532697327791495
232,0.03811462165159214
233,0.05020422981965597
234,0.021626369716204574
235,0.0007123007270385671
236,0.0180307379621819
237,0.029893411175015115
238,0.006114238428801728
239,0.6849433545995107
240,0.03649081678397183
241,0.01053294764281417
242,0.002432714572108973
243,0.4049840325302057
244,0.0863383223883356
245,0.002080114152874861
246,0.0004577809829402234
247,0.44044937925167926
248,0.038895728042301216
249,0.0003697308348378752
250,0.0018952912228589705
251,0.0028567428075769495
252,0.002112309412279454
253,0.00900540729305584
254,0.007830690791733316
255,0.007376406889595842
256,0.4402154681088775
257,0.006553199889588024
258,0.05181242586182858
259,0.028548734199181056
260,0.11900181947522541
261,0.009987032239015788
262,0.0801713754254078
263,0.21155674916641312
264,0.413330873037679
265,0.15996507528288648
266,0.02519469537739028
267,0.0015090725255538012
268,0.02095360164019197
269,0.3900261603931794
270,0.010464107730980424
271,0.00453330504992936
272,0.3363739566346585
273,0.9149702333232579
274,0.024508709384189836
275,0.2630281469467277
276,0.04554155406953624
277,0.08979810332858948
278,0.05194505290870999
279,0.01019425812685065
280,0.16948245566653605
281,0.05674330015479122
282,0.10793479566956876
283,0.005936946830053101
284,0.003730158302754296
285,0.08403364746740527
286,0.6067264162210672
287,0.026027603092040906
288,0.07142740542792753
289,0.04921276200042338
290,0.014984123058778685
291,0.7560760630142345
292,0.1090840469395311
293,0.017219240568143702
294,0.025656558856852665
295,0.0037360597669072178
296,0.023832790186226367
297,0.015000458853686833
298,0.011107333697574167
299,0.3948334469722049
300,0.04049454284530194
301,0.015936694421364195
302,0.057730724817813446
303,0.02496889705676346
304,0.48347719857279675
305,0.01486487866169994
306,0.004192749886995061
307,0.0720017023649403
308,0.2221934652237526
309,0.0013230806048248663
310,0.009528733827075232
311,0.047213188244620626
312,0.29598075119638717
313,0.044712305428501575
314,0.11391467460513555
315,0.12452224434923734
316,0.19522295606217127
317,0.1437166656288273
318,0.08054916435047473
319,0.01789888873170717
320,0.020320441652411415
321,0.08082766002990001
322,0.17676455275428699
323,0.0035148137512770556
324,0.011599607624622867
325,0.19233808632989252
326,0.09798737218826088
327,0.28945265311579543
328,0.4863745382337621
329,0.3029267771054971
330,0.018517834039972144
331,0.024267057116109852
332,0.1492507544681921
333,0.04191816846418605
334,0.008945137169215462
335,0.05121624209668563
336,0.0002857329117588445
337,0.03833555949900428
338,0.013836466352668938
339,0.15000591671701122
340,0.17397413292602903
341,0.10604439248244893
342,0.21873834804882492
343,0.0006333817245586269
344,0.36038269911362103
345,0.17878563159121946
346,0.03238425588053774
347,0.13124957820382827
348,0.03705480724636201
349,0.009370901149856944
350,0.1173599438157922
351,0.011115424502805685
352,0.019798378072274046
353,0.32387561392598896
354,0.024687017868436575
355,0.0048861650612681586
356,0.3956449732387743
357,0.49661585056041874
358,0.006366665215252658
359,0.010836692066312407
360,0.04376381798233525
361,0.11091683975119887
362,0.016934892756591928
363,0.010732058239280664
364,0.043623961733365704
365,0.437526769916335
366,0.13934160009966376
367,0.04403229181503385
368,0.19062744716095473
369,0.015367020238868523
370,0.14922232343444602
371,0.1282997104590264
372,0.01209126835747434
373,0.003941536615619798
374,0.11921859406641847
375,0.1929236194361171
376,0.007121145551999755
377,0.659397745750494
378,0.22901154291254602
379,0.14166772347478138
380,0.005875989452627518
381,0.75489378030635
382,0.0606312511943094
383,0.015485325630620491
384,0.013168407791543735
385,0.25163585858669035
386,0.4973618101830856
387,0.20415635067242965
388,0.5377401358650676
389,0.784950327165766
390,0.24062246546182764
391,0.039724834181295035
392,0.00174661476502043
393,0.48144118111924317
394,0.01867061291164847
395,0.003798476623351899
396,0.15189380187700188
397,0.46077917452517003
398,0.00015342657054657243
399,0.01128344540316771
400,0.06611990116529287
401,0.009027252265973033
402,0.0022950610765410683
403,0.09219033377157643
404,0.2609807351609617
405,0.05147253248784128
406,0.005376076231363451
407,0.007725555301931656
408,0.28408326067632095
409,0.05454398937312152
410,0.04702153602915717
411,0.23957882873468023
412,0.009297152160973144
413,0.049748897991325224
414,0.004953436138820227
415,0.1299107882843749
416,0.0007588734031416251
417,0.5766256136445539
418,0.21856448305980847
419,0.03983064675545092
420,0.008077506573052935
421,0.26067060391229324
422,0.3061005692282838
423,0.03815843624105666
424,0.15107089293081172
425,0.12119537577100668
426,0.0029363802389971183
427,0.10246633044308277
428,0.10404230235248002
429,0.03495848098475598
430,0.021503623814709567
431,0.027579851442712033
432,0.06851409097177646
433,0.08800973873856256
434,0.0026898572071419207
435,0.06533016770299131
436,0.0019267824347013254
437,0.11245262806763091
438,0.002311480909787113
439,0.004564153398577809
440,0.04177770431314666
441,0.27677182419195895
442,0.03808469768220521
443,0.025928599824992387
444,0.001589629779639434
445,0.10835073516462648
446,0.005933208475510642
447,0.01678589384604053
448,0.2311930008601133
449,0.0945908211349476
450,0.16480491901170347
451,0.015353076202431667
452,0.03460658753206331
453,0.7191102981578463
454,0.2550410687219985
455,0.1482519026017744
456,0.010898602804938285
457,0.6183569766547337
458,0.25619068551454843
459,0.51652446204143
460,0.0437137901285564
461,0.005776152895015693
462,0.026930154002215757
463,0.6825392037870667
464,0.19663306149056864
465,0.33621098714957376
466,0.2714588340738522
467,0.7642519759540184
468,0.05468300730879177
469,0.15785153270258165
470,0.007032845458697849
